# Created from matlab git hash c496e75d3aa38f3c5e4aa899deda5138159210be
# name: foo
# type: matrix
# rows: 128
# columns: 16
0 0 0 -2.775557561562891e-17 0 0 0.9999999999999919 6.938893903907228e-18 0 0 0 0 0 3.108624468950438e-15 0 -3.108624468950438e-15
1.387778780781446e-17 -1.589006703994755e-15 -3.094746681142624e-15 -2.692290834716005e-15 0 0 0 0.9999999999999927 0 0 0 0 0 -2.775557561562891e-15 0 -2.775557561562891e-15
0 -1.502314598737147e-18 3.004629197474298e-18 -2.602085213965188e-18 8.498374721940705e-18 -7.359808400080155e-18 0 0 0.9999999999999941 6.938893903907248e-18 0 0 0 0 0 0
0 -5.620504062164855e-16 1.124100812432971e-15 -9.71445146547012e-16 3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0.9999999999999949 0 0 0 0 0 0
0 -1.502314598737147e-18 3.004629197474298e-18 -2.602085213965189e-18 -8.498374721940705e-18 -7.359808400080155e-18 0 0 0 0 0.9999999999999941 6.938893903907248e-18 0 0 0 0
0 -5.48172618408671e-16 1.124100812432971e-15 -9.853229343548264e-16 -3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0 0 0.9999999999999949 0 0 0 0
0 -1.502314598737147e-18 -3.004629197474298e-18 -2.602085213965189e-18 0 0 8.498374721940705e-18 -7.359808400080155e-18 0 0 0 0 0.9999999999999941 6.938893903907248e-18 0 0
0 -5.48172618408671e-16 -1.124100812432971e-15 -9.853229343548264e-16 0 0 3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0 0 0.9999999999999949 0 0
0 -1.502314598737147e-18 -3.004629197474298e-18 -2.602085213965188e-18 0 0 -8.498374721940705e-18 -7.359808400080155e-18 0 0 0 0 0 0 0.9999999999999941 6.938893903907248e-18
0 -5.620504062164855e-16 -1.124100812432971e-15 -9.71445146547012e-16 0 0 -3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0 0 0 0 0.9999999999999949
0.9999999999999913 -1.734723475976786e-18 0 -1.688241700528874e-17 0 9.628600446844127e-18 0 9.628600446844127e-18 0 -6.009258394948598e-18 0 -6.009258394948598e-18 0 -6.009258394948598e-18 0 -6.009258394948598e-18
-2.775557561562891e-17 0.9999999999999901 2.51534904016637e-17 -4.3680337125096e-15 3.469446951953614e-18 -1.582067810090848e-15 -3.469446951953614e-18 -1.595945597898663e-15 0 -5.551115123125783e-16 0 -5.48172618408671e-16 0 -5.48172618408671e-16 0 -5.759281940243e-16
0 2.688821387764051e-17 0.9999999999999896 1.561251128379126e-17 0 3.094746681142624e-15 0 -3.094746681142624e-15 0 1.124100812432971e-15 0 1.124100812432971e-15 0 -1.124100812432971e-15 0 -1.124100812432971e-15
-1.387778780781446e-17 -4.354155924701786e-15 -3.642919299551295e-17 0.9999999999999907 2.42861286636753e-17 -2.692290834716005e-15 -2.775557561562891e-17 -2.692290834716005e-15 0 -9.71445146547012e-16 -6.938893903907228e-18 -1.02695629777827e-15 -1.387778780781446e-17 -1.013078509970455e-15 0 -9.71445146547012e-16
0 6.938893903907228e-18 0 2.775557561562891e-17 0.9999999999999919 6.938893903907228e-18 0 0 0 3.108624468950438e-15 0 -3.108624468950438e-15 0 0 0 0
1.387778780781446e-17 -1.575128916186941e-15 3.094746681142624e-15 -2.692290834716005e-15 0 0.9999999999999927 0 0 0 -2.775557561562891e-15 0 -2.775557561562891e-15 0 0 0 0
0 0 0 -2.775557561562891e-17 0 0 0.9999999999999919 6.938893903907228e-18 0 0 0 0 0 3.108624468950438e-15 0 -3.108624468950438e-15
1.387778780781446e-17 -1.589006703994755e-15 -3.094746681142624e-15 -2.692290834716005e-15 0 0 0 0.9999999999999927 0 0 0 0 0 -2.775557561562891e-15 0 -2.775557561562891e-15
0 -1.502314598737147e-18 3.004629197474298e-18 -2.602085213965188e-18 8.498374721940705e-18 -7.359808400080155e-18 0 0 0.9999999999999941 6.938893903907248e-18 0 0 0 0 0 0
0 -5.620504062164855e-16 1.124100812432971e-15 -9.71445146547012e-16 3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0.9999999999999949 0 0 0 0 0 0
0 -1.502314598737147e-18 3.004629197474298e-18 -2.602085213965189e-18 -8.498374721940705e-18 -7.359808400080155e-18 0 0 0 0 0.9999999999999941 6.938893903907248e-18 0 0 0 0
0 -5.48172618408671e-16 1.124100812432971e-15 -9.853229343548264e-16 -3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0 0 0.9999999999999949 0 0 0 0
0 -1.502314598737147e-18 -3.004629197474298e-18 -2.602085213965189e-18 0 0 8.498374721940705e-18 -7.359808400080155e-18 0 0 0 0 0.9999999999999941 6.938893903907248e-18 0 0
0 -5.48172618408671e-16 -1.124100812432971e-15 -9.853229343548264e-16 0 0 3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0 0 0.9999999999999949 0 0
0 -1.502314598737147e-18 -3.004629197474298e-18 -2.602085213965188e-18 0 0 -8.498374721940705e-18 -7.359808400080155e-18 0 0 0 0 0 0 0.9999999999999941 6.938893903907248e-18
0 -5.620504062164855e-16 -1.124100812432971e-15 -9.71445146547012e-16 0 0 -3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0 0 0 0 0.9999999999999949
0.9999999999999913 -1.734723475976786e-18 0 -1.688241700528874e-17 0 9.628600446844127e-18 0 9.628600446844127e-18 0 -6.009258394948598e-18 0 -6.009258394948598e-18 0 -6.009258394948598e-18 0 -6.009258394948598e-18
-2.775557561562891e-17 0.9999999999999901 2.51534904016637e-17 -4.3680337125096e-15 3.469446951953614e-18 -1.582067810090848e-15 -3.469446951953614e-18 -1.595945597898663e-15 0 -5.551115123125783e-16 0 -5.48172618408671e-16 0 -5.48172618408671e-16 0 -5.759281940243e-16
0 2.688821387764051e-17 0.9999999999999896 1.561251128379126e-17 0 3.094746681142624e-15 0 -3.094746681142624e-15 0 1.124100812432971e-15 0 1.124100812432971e-15 0 -1.124100812432971e-15 0 -1.124100812432971e-15
-1.387778780781446e-17 -4.354155924701786e-15 -3.642919299551295e-17 0.9999999999999907 2.42861286636753e-17 -2.692290834716005e-15 -2.775557561562891e-17 -2.692290834716005e-15 0 -9.71445146547012e-16 -6.938893903907228e-18 -1.02695629777827e-15 -1.387778780781446e-17 -1.013078509970455e-15 0 -9.71445146547012e-16
0 6.938893903907228e-18 0 2.775557561562891e-17 0.9999999999999919 6.938893903907228e-18 0 0 0 3.108624468950438e-15 0 -3.108624468950438e-15 0 0 0 0
1.387778780781446e-17 -1.575128916186941e-15 3.094746681142624e-15 -2.692290834716005e-15 0 0.9999999999999927 0 0 0 -2.775557561562891e-15 0 -2.775557561562891e-15 0 0 0 0
0 0 0 -2.775557561562891e-17 0 0 0.9999999999999919 6.938893903907228e-18 0 0 0 0 0 3.108624468950438e-15 0 -3.108624468950438e-15
1.387778780781446e-17 -1.589006703994755e-15 -3.094746681142624e-15 -2.692290834716005e-15 0 0 0 0.9999999999999927 0 0 0 0 0 -2.775557561562891e-15 0 -2.775557561562891e-15
0 -1.502314598737147e-18 3.004629197474298e-18 -2.602085213965188e-18 8.498374721940705e-18 -7.359808400080155e-18 0 0 0.9999999999999941 6.938893903907248e-18 0 0 0 0 0 0
0 -5.620504062164855e-16 1.124100812432971e-15 -9.71445146547012e-16 3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0.9999999999999949 0 0 0 0 0 0
0 -1.502314598737147e-18 3.004629197474298e-18 -2.602085213965189e-18 -8.498374721940705e-18 -7.359808400080155e-18 0 0 0 0 0.9999999999999941 6.938893903907248e-18 0 0 0 0
0 -5.48172618408671e-16 1.124100812432971e-15 -9.853229343548264e-16 -3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0 0 0.9999999999999949 0 0 0 0
0 -1.502314598737147e-18 -3.004629197474298e-18 -2.602085213965189e-18 0 0 8.498374721940705e-18 -7.359808400080155e-18 0 0 0 0 0.9999999999999941 6.938893903907248e-18 0 0
0 -5.48172618408671e-16 -1.124100812432971e-15 -9.853229343548264e-16 0 0 3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0 0 0.9999999999999949 0 0
0 -1.502314598737147e-18 -3.004629197474298e-18 -2.602085213965188e-18 0 0 -8.498374721940705e-18 -7.359808400080155e-18 0 0 0 0 0 0 0.9999999999999941 6.938893903907248e-18
0 -5.620504062164855e-16 -1.124100812432971e-15 -9.71445146547012e-16 0 0 -3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0 0 0 0 0.9999999999999949
0.9999999999999913 -1.734723475976786e-18 0 -1.688241700528874e-17 0 9.628600446844127e-18 0 9.628600446844127e-18 0 -6.009258394948598e-18 0 -6.009258394948598e-18 0 -6.009258394948598e-18 0 -6.009258394948598e-18
-2.775557561562891e-17 0.9999999999999901 2.51534904016637e-17 -4.3680337125096e-15 3.469446951953614e-18 -1.582067810090848e-15 -3.469446951953614e-18 -1.595945597898663e-15 0 -5.551115123125783e-16 0 -5.48172618408671e-16 0 -5.48172618408671e-16 0 -5.759281940243e-16
0 2.688821387764051e-17 0.9999999999999896 1.561251128379126e-17 0 3.094746681142624e-15 0 -3.094746681142624e-15 0 1.124100812432971e-15 0 1.124100812432971e-15 0 -1.124100812432971e-15 0 -1.124100812432971e-15
-1.387778780781446e-17 -4.354155924701786e-15 -3.642919299551295e-17 0.9999999999999907 2.42861286636753e-17 -2.692290834716005e-15 -2.775557561562891e-17 -2.692290834716005e-15 0 -9.71445146547012e-16 -6.938893903907228e-18 -1.02695629777827e-15 -1.387778780781446e-17 -1.013078509970455e-15 0 -9.71445146547012e-16
0 6.938893903907228e-18 0 2.775557561562891e-17 0.9999999999999919 6.938893903907228e-18 0 0 0 3.108624468950438e-15 0 -3.108624468950438e-15 0 0 0 0
1.387778780781446e-17 -1.575128916186941e-15 3.094746681142624e-15 -2.692290834716005e-15 0 0.9999999999999927 0 0 0 -2.775557561562891e-15 0 -2.775557561562891e-15 0 0 0 0
0 0 0 -2.775557561562891e-17 0 0 0.9999999999999919 6.938893903907228e-18 0 0 0 0 0 3.108624468950438e-15 0 -3.108624468950438e-15
1.387778780781446e-17 -1.589006703994755e-15 -3.094746681142624e-15 -2.692290834716005e-15 0 0 0 0.9999999999999927 0 0 0 0 0 -2.775557561562891e-15 0 -2.775557561562891e-15
0 -1.502314598737147e-18 3.004629197474298e-18 -2.602085213965188e-18 8.498374721940705e-18 -7.359808400080155e-18 0 0 0.9999999999999941 6.938893903907248e-18 0 0 0 0 0 0
0 -5.620504062164855e-16 1.124100812432971e-15 -9.71445146547012e-16 3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0.9999999999999949 0 0 0 0 0 0
0 -1.502314598737147e-18 3.004629197474298e-18 -2.602085213965189e-18 -8.498374721940705e-18 -7.359808400080155e-18 0 0 0 0 0.9999999999999941 6.938893903907248e-18 0 0 0 0
0 -5.48172618408671e-16 1.124100812432971e-15 -9.853229343548264e-16 -3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0 0 0.9999999999999949 0 0 0 0
0 -1.502314598737147e-18 -3.004629197474298e-18 -2.602085213965189e-18 0 0 8.498374721940705e-18 -7.359808400080155e-18 0 0 0 0 0.9999999999999941 6.938893903907248e-18 0 0
0 -5.48172618408671e-16 -1.124100812432971e-15 -9.853229343548264e-16 0 0 3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0 0 0.9999999999999949 0 0
0 -1.502314598737147e-18 -3.004629197474298e-18 -2.602085213965188e-18 0 0 -8.498374721940705e-18 -7.359808400080155e-18 0 0 0 0 0 0 0.9999999999999941 6.938893903907248e-18
0 -5.620504062164855e-16 -1.124100812432971e-15 -9.71445146547012e-16 0 0 -3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0 0 0 0 0.9999999999999949
0.9999999999999913 -1.734723475976786e-18 0 -1.688241700528874e-17 0 9.628600446844127e-18 0 9.628600446844127e-18 0 -6.009258394948598e-18 0 -6.009258394948598e-18 0 -6.009258394948598e-18 0 -6.009258394948598e-18
-2.775557561562891e-17 0.9999999999999901 2.51534904016637e-17 -4.3680337125096e-15 3.469446951953614e-18 -1.582067810090848e-15 -3.469446951953614e-18 -1.595945597898663e-15 0 -5.551115123125783e-16 0 -5.48172618408671e-16 0 -5.48172618408671e-16 0 -5.759281940243e-16
0 2.688821387764051e-17 0.9999999999999896 1.561251128379126e-17 0 3.094746681142624e-15 0 -3.094746681142624e-15 0 1.124100812432971e-15 0 1.124100812432971e-15 0 -1.124100812432971e-15 0 -1.124100812432971e-15
-1.387778780781446e-17 -4.354155924701786e-15 -3.642919299551295e-17 0.9999999999999907 2.42861286636753e-17 -2.692290834716005e-15 -2.775557561562891e-17 -2.692290834716005e-15 0 -9.71445146547012e-16 -6.938893903907228e-18 -1.02695629777827e-15 -1.387778780781446e-17 -1.013078509970455e-15 0 -9.71445146547012e-16
0 6.938893903907228e-18 0 2.775557561562891e-17 0.9999999999999919 6.938893903907228e-18 0 0 0 3.108624468950438e-15 0 -3.108624468950438e-15 0 0 0 0
1.387778780781446e-17 -1.575128916186941e-15 3.094746681142624e-15 -2.692290834716005e-15 0 0.9999999999999927 0 0 0 -2.775557561562891e-15 0 -2.775557561562891e-15 0 0 0 0
0 0 0 -2.775557561562891e-17 0 0 0.9999999999999919 6.938893903907228e-18 0 0 0 0 0 3.108624468950438e-15 0 -3.108624468950438e-15
1.387778780781446e-17 -1.589006703994755e-15 -3.094746681142624e-15 -2.692290834716005e-15 0 0 0 0.9999999999999927 0 0 0 0 0 -2.775557561562891e-15 0 -2.775557561562891e-15
0 -1.502314598737147e-18 3.004629197474298e-18 -2.602085213965188e-18 8.498374721940705e-18 -7.359808400080155e-18 0 0 0.9999999999999941 6.938893903907248e-18 0 0 0 0 0 0
0 -5.620504062164855e-16 1.124100812432971e-15 -9.71445146547012e-16 3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0.9999999999999949 0 0 0 0 0 0
0 -1.502314598737147e-18 3.004629197474298e-18 -2.602085213965189e-18 -8.498374721940705e-18 -7.359808400080155e-18 0 0 0 0 0.9999999999999941 6.938893903907248e-18 0 0 0 0
0 -5.48172618408671e-16 1.124100812432971e-15 -9.853229343548264e-16 -3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0 0 0.9999999999999949 0 0 0 0
0 -1.502314598737147e-18 -3.004629197474298e-18 -2.602085213965189e-18 0 0 8.498374721940705e-18 -7.359808400080155e-18 0 0 0 0 0.9999999999999941 6.938893903907248e-18 0 0
0 -5.48172618408671e-16 -1.124100812432971e-15 -9.853229343548264e-16 0 0 3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0 0 0.9999999999999949 0 0
0 -1.502314598737147e-18 -3.004629197474298e-18 -2.602085213965188e-18 0 0 -8.498374721940705e-18 -7.359808400080155e-18 0 0 0 0 0 0 0.9999999999999941 6.938893903907248e-18
0 -5.620504062164855e-16 -1.124100812432971e-15 -9.71445146547012e-16 0 0 -3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0 0 0 0 0.9999999999999949
0.9999999999999913 -1.734723475976786e-18 0 -1.688241700528874e-17 0 9.628600446844127e-18 0 9.628600446844127e-18 0 -6.009258394948598e-18 0 -6.009258394948598e-18 0 -6.009258394948598e-18 0 -6.009258394948598e-18
-2.775557561562891e-17 0.9999999999999901 2.51534904016637e-17 -4.3680337125096e-15 3.469446951953614e-18 -1.582067810090848e-15 -3.469446951953614e-18 -1.595945597898663e-15 0 -5.551115123125783e-16 0 -5.48172618408671e-16 0 -5.48172618408671e-16 0 -5.759281940243e-16
0 2.688821387764051e-17 0.9999999999999896 1.561251128379126e-17 0 3.094746681142624e-15 0 -3.094746681142624e-15 0 1.124100812432971e-15 0 1.124100812432971e-15 0 -1.124100812432971e-15 0 -1.124100812432971e-15
-1.387778780781446e-17 -4.354155924701786e-15 -3.642919299551295e-17 0.9999999999999907 2.42861286636753e-17 -2.692290834716005e-15 -2.775557561562891e-17 -2.692290834716005e-15 0 -9.71445146547012e-16 -6.938893903907228e-18 -1.02695629777827e-15 -1.387778780781446e-17 -1.013078509970455e-15 0 -9.71445146547012e-16
0 6.938893903907228e-18 0 2.775557561562891e-17 0.9999999999999919 6.938893903907228e-18 0 0 0 3.108624468950438e-15 0 -3.108624468950438e-15 0 0 0 0
1.387778780781446e-17 -1.575128916186941e-15 3.094746681142624e-15 -2.692290834716005e-15 0 0.9999999999999927 0 0 0 -2.775557561562891e-15 0 -2.775557561562891e-15 0 0 0 0
0 0 0 -2.775557561562891e-17 0 0 0.9999999999999919 6.938893903907228e-18 0 0 0 0 0 3.108624468950438e-15 0 -3.108624468950438e-15
1.387778780781446e-17 -1.589006703994755e-15 -3.094746681142624e-15 -2.692290834716005e-15 0 0 0 0.9999999999999927 0 0 0 0 0 -2.775557561562891e-15 0 -2.775557561562891e-15
0 -1.502314598737147e-18 3.004629197474298e-18 -2.602085213965188e-18 8.498374721940705e-18 -7.359808400080155e-18 0 0 0.9999999999999941 6.938893903907248e-18 0 0 0 0 0 0
0 -5.620504062164855e-16 1.124100812432971e-15 -9.71445146547012e-16 3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0.9999999999999949 0 0 0 0 0 0
0 -1.502314598737147e-18 3.004629197474298e-18 -2.602085213965189e-18 -8.498374721940705e-18 -7.359808400080155e-18 0 0 0 0 0.9999999999999941 6.938893903907248e-18 0 0 0 0
0 -5.48172618408671e-16 1.124100812432971e-15 -9.853229343548264e-16 -3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0 0 0.9999999999999949 0 0 0 0
0 -1.502314598737147e-18 -3.004629197474298e-18 -2.602085213965189e-18 0 0 8.498374721940705e-18 -7.359808400080155e-18 0 0 0 0 0.9999999999999941 6.938893903907248e-18 0 0
0 -5.48172618408671e-16 -1.124100812432971e-15 -9.853229343548264e-16 0 0 3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0 0 0.9999999999999949 0 0
0 -1.502314598737147e-18 -3.004629197474298e-18 -2.602085213965188e-18 0 0 -8.498374721940705e-18 -7.359808400080155e-18 0 0 0 0 0 0 0.9999999999999941 6.938893903907248e-18
0 -5.620504062164855e-16 -1.124100812432971e-15 -9.71445146547012e-16 0 0 -3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0 0 0 0 0.9999999999999949
0.9999999999999913 -1.734723475976786e-18 0 -1.688241700528874e-17 0 9.628600446844127e-18 0 9.628600446844127e-18 0 -6.009258394948598e-18 0 -6.009258394948598e-18 0 -6.009258394948598e-18 0 -6.009258394948598e-18
-2.775557561562891e-17 0.9999999999999901 2.51534904016637e-17 -4.3680337125096e-15 3.469446951953614e-18 -1.582067810090848e-15 -3.469446951953614e-18 -1.595945597898663e-15 0 -5.551115123125783e-16 0 -5.48172618408671e-16 0 -5.48172618408671e-16 0 -5.759281940243e-16
0 2.688821387764051e-17 0.9999999999999896 1.561251128379126e-17 0 3.094746681142624e-15 0 -3.094746681142624e-15 0 1.124100812432971e-15 0 1.124100812432971e-15 0 -1.124100812432971e-15 0 -1.124100812432971e-15
-1.387778780781446e-17 -4.354155924701786e-15 -3.642919299551295e-17 0.9999999999999907 2.42861286636753e-17 -2.692290834716005e-15 -2.775557561562891e-17 -2.692290834716005e-15 0 -9.71445146547012e-16 -6.938893903907228e-18 -1.02695629777827e-15 -1.387778780781446e-17 -1.013078509970455e-15 0 -9.71445146547012e-16
0 6.938893903907228e-18 0 2.775557561562891e-17 0.9999999999999919 6.938893903907228e-18 0 0 0 3.108624468950438e-15 0 -3.108624468950438e-15 0 0 0 0
1.387778780781446e-17 -1.575128916186941e-15 3.094746681142624e-15 -2.692290834716005e-15 0 0.9999999999999927 0 0 0 -2.775557561562891e-15 0 -2.775557561562891e-15 0 0 0 0
0 0 0 -2.775557561562891e-17 0 0 0.9999999999999919 6.938893903907228e-18 0 0 0 0 0 3.108624468950438e-15 0 -3.108624468950438e-15
1.387778780781446e-17 -1.589006703994755e-15 -3.094746681142624e-15 -2.692290834716005e-15 0 0 0 0.9999999999999927 0 0 0 0 0 -2.775557561562891e-15 0 -2.775557561562891e-15
0 -1.502314598737147e-18 3.004629197474298e-18 -2.602085213965188e-18 8.498374721940705e-18 -7.359808400080155e-18 0 0 0.9999999999999941 6.938893903907248e-18 0 0 0 0 0 0
0 -5.620504062164855e-16 1.124100812432971e-15 -9.71445146547012e-16 3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0.9999999999999949 0 0 0 0 0 0
0 -1.502314598737147e-18 3.004629197474298e-18 -2.602085213965189e-18 -8.498374721940705e-18 -7.359808400080155e-18 0 0 0 0 0.9999999999999941 6.938893903907248e-18 0 0 0 0
0 -5.48172618408671e-16 1.124100812432971e-15 -9.853229343548264e-16 -3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0 0 0.9999999999999949 0 0 0 0
0 -1.502314598737147e-18 -3.004629197474298e-18 -2.602085213965189e-18 0 0 8.498374721940705e-18 -7.359808400080155e-18 0 0 0 0 0.9999999999999941 6.938893903907248e-18 0 0
0 -5.48172618408671e-16 -1.124100812432971e-15 -9.853229343548264e-16 0 0 3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0 0 0.9999999999999949 0 0
0 -1.502314598737147e-18 -3.004629197474298e-18 -2.602085213965188e-18 0 0 -8.498374721940705e-18 -7.359808400080155e-18 0 0 0 0 0 0 0.9999999999999941 6.938893903907248e-18
0 -5.620504062164855e-16 -1.124100812432971e-15 -9.71445146547012e-16 0 0 -3.108624468950438e-15 -2.775557561562891e-15 0 0 0 0 0 0 0 0.9999999999999949
